shipment_id,order_id,carrier,ship_timestamp,promised_delivery,actual_delivery,status
SHP001795,O004951,BlueDart,2026-09-02T02:27:20.880590,2026-09-07T02:27:20.880590,2026-09-09T02:27:20.880590,DELIVERED
SHP001796,O000862,UPS,2026-08-28T07:00:20.880590,2026-09-03T07:00:20.880590,2026-09-04T07:00:20.880590,DELIVERED
SHP001797,O001731,Delhivery,2026-08-17T02:04:20.880590,2026-08-23T02:04:20.880590,2026-08-24T02:04:20.880590,DELAYED
SHP001798,O004253,UPS,2026-08-31T16:20:20.880590,2026-09-07T16:20:20.880590,2026-09-07T16:20:20.880590,DELAYED
SHP001799,O004595,Delhivery,2026-08-23T16:38:20.880590,2026-08-28T16:38:20.880590,2026-08-29T16:38:20.880590,DELAYED
SHP001800,O000860,Delhivery,2026-09-05T17:31:20.880590,2026-09-12T17:31:20.880590,2026-09-12T17:31:20.880590,DELIVERED
SHP001801,O003830,BlueDart,2026-09-02T05:53:20.880590,2026-09-08T05:53:20.880590,2026-09-08T05:53:20.880590,DELIVERED
SHP001802,O000071,DHL,2026-09-01T22:20:20.880590,2026-09-05T22:20:20.880590,2026-09-05T22:20:20.880590,IN_TRANSIT
SHP001803,O002332,Delhivery,2026-09-02T18:59:20.880590,2026-09-07T18:59:20.880590,2026-09-09T18:59:20.880590,DELAYED
SHP001804,O002435,UPS,2026-09-05T19:11:20.880590,2026-09-08T19:11:20.880590,2026-09-09T19:11:20.880590,DELAYED
SHP001805,O002070,UPS,2026-09-05T07:16:20.880590,2026-09-08T07:16:20.880590,2026-09-07T07:16:20.880590,DELIVERED
SHP001806,O003302,Delhivery,2026-08-27T15:00:20.880590,2026-09-03T15:00:20.880590,2026-09-03T15:00:20.880590,DELAYED
SHP001807,O001110,BlueDart,2026-08-26T10:46:20.880590,2026-09-01T10:46:20.880590,2026-09-01T10:46:20.880590,IN_TRANSIT
SHP001808,O001903,UPS,2026-09-05T19:58:20.880590,2026-09-12T19:58:20.880590,2026-09-13T19:58:20.880590,IN_TRANSIT
SHP001809,O000894,BlueDart,2026-09-01T21:52:20.880590,2026-09-02T21:52:20.880590,2026-09-02T21:52:20.880590,DELIVERED
SHP001810,O004750,Delhivery,2026-08-22T13:45:20.880590,2026-08-24T13:45:20.880590,2026-08-26T13:45:20.880590,DELAYED
SHP001811,O004651,DHL,2026-08-22T01:11:20.880590,2026-08-26T01:11:20.880590,2026-08-28T01:11:20.880590,DELAYED
SHP001812,O003516,UPS,2026-09-02T02:31:20.880590,2026-09-07T02:31:20.880590,2026-09-07T02:31:20.880590,IN_TRANSIT
SHP001813,O001827,BlueDart,2026-08-30T03:36:20.880590,2026-09-02T03:36:20.880590,2026-09-03T03:36:20.880590,DELAYED
SHP001814,O000591,BlueDart,2026-09-01T04:31:20.880590,2026-09-05T04:31:20.880590,2026-09-07T04:31:20.880590,IN_TRANSIT
SHP001815,O002512,DHL,2026-08-16T23:37:20.880590,2026-08-20T23:37:20.880590,2026-08-20T23:37:20.880590,DELIVERED
SHP001816,O000802,BlueDart,2026-08-27T05:08:20.880590,2026-08-31T05:08:20.880590,2026-09-01T05:08:20.880590,DELIVERED
SHP001817,O001584,UPS,2026-09-05T00:59:20.880590,2026-09-11T00:59:20.880590,2026-09-10T00:59:20.880590,DELAYED
SHP001818,O000022,BlueDart,2026-09-04T13:37:20.880590,2026-09-09T13:37:20.880590,2026-09-11T13:37:20.880590,DELIVERED
SHP001819,O004784,FedEx,2026-08-24T17:06:20.880590,2026-08-26T17:06:20.880590,2026-08-26T17:06:20.880590,DELIVERED
SHP001820,O002635,UPS,2026-08-29T20:41:20.880590,2026-08-30T20:41:20.880590,2026-08-30T20:41:20.880590,DELIVERED
SHP001821,O004765,Delhivery,2026-08-25T15:56:20.880590,2026-08-30T15:56:20.880590,2026-08-30T15:56:20.880590,DELIVERED
SHP001822,O002729,DHL,2026-09-01T06:53:20.880590,2026-09-07T06:53:20.880590,2026-09-07T06:53:20.880590,DELIVERED
SHP001823,O001133,BlueDart,2026-08-11T00:26:20.880590,2026-08-14T00:26:20.880590,2026-08-14T00:26:20.880590,DELIVERED
SHP001824,O001949,UPS,2026-08-27T22:19:20.880590,2026-09-02T22:19:20.880590,2026-09-02T22:19:20.880590,DELIVERED
SHP001825,O003691,FedEx,2026-08-20T00:25:20.880590,2026-08-23T00:25:20.880590,2026-08-25T00:25:20.880590,DELAYED
SHP001826,O001544,FedEx,2026-08-09T11:59:20.880590,2026-08-11T11:59:20.880590,2026-08-11T11:59:20.880590,IN_TRANSIT
SHP001827,O003992,DHL,2026-08-28T23:58:20.880590,2026-08-31T23:58:20.880590,2026-09-01T23:58:20.880590,DELAYED
SHP001828,O000274,Delhivery,2026-08-22T01:34:20.880590,2026-08-24T01:34:20.880590,2026-08-24T01:34:20.880590,IN_TRANSIT
SHP001829,O002824,BlueDart,2026-08-23T19:31:20.880590,2026-08-24T19:31:20.880590,2026-08-24T19:31:20.880590,DELIVERED
SHP001830,O003368,DHL,2026-08-08T22:08:20.880590,2026-08-12T22:08:20.880590,2026-08-12T22:08:20.880590,DELIVERED
SHP001831,O003426,UPS,2026-08-15T21:55:20.880590,2026-08-18T21:55:20.880590,2026-08-18T21:55:20.880590,DELAYED
SHP001832,O003852,BlueDart,2026-08-19T12:48:20.880590,2026-08-20T12:48:20.880590,2026-08-20T12:48:20.880590,DELIVERED
SHP001833,O004618,FedEx,2026-09-01T03:16:20.880590,2026-09-07T03:16:20.880590,2026-09-09T03:16:20.880590,DELIVERED
SHP001834,O001209,BlueDart,2026-09-04T22:51:20.880590,2026-09-10T22:51:20.880590,2026-09-09T22:51:20.880590,IN_TRANSIT
SHP001835,O000244,BlueDart,2026-08-21T20:19:20.880590,2026-08-27T20:19:20.880590,2026-08-28T20:19:20.880590,DELIVERED
SHP001836,O001384,FedEx,2026-08-14T01:25:20.880590,2026-08-19T01:25:20.880590,2026-08-19T01:25:20.880590,DELAYED
SHP001837,O000217,UPS,2026-09-04T20:04:20.880590,2026-09-08T20:04:20.880590,2026-09-08T20:04:20.880590,IN_TRANSIT
SHP001838,O004567,UPS,2026-08-26T03:20:20.880590,2026-08-28T03:20:20.880590,2026-08-27T03:20:20.880590,IN_TRANSIT
SHP001839,O003029,UPS,2026-08-23T22:37:20.880590,2026-08-30T22:37:20.880590,2026-08-30T22:37:20.880590,DELAYED
SHP001840,O000419,FedEx,2026-08-22T05:06:20.880590,2026-08-26T05:06:20.880590,2026-08-26T05:06:20.880590,DELAYED
SHP001841,O003512,DHL,2026-08-22T04:57:20.880590,2026-08-26T04:57:20.880590,2026-08-27T04:57:20.880590,IN_TRANSIT
SHP001842,O004963,UPS,2026-08-31T14:04:20.880590,2026-09-07T14:04:20.880590,2026-09-07T14:04:20.880590,DELIVERED
SHP001843,O001122,BlueDart,2026-09-05T11:12:20.880590,2026-09-09T11:12:20.880590,2026-09-09T11:12:20.880590,DELAYED
SHP001844,O000506,UPS,2026-09-03T09:26:20.880590,2026-09-09T09:26:20.880590,2026-09-10T09:26:20.880590,DELIVERED
SHP001845,O004257,FedEx,2026-08-08T09:20:20.880590,2026-08-14T09:20:20.880590,2026-08-14T09:20:20.880590,IN_TRANSIT
SHP001846,O003089,FedEx,2026-09-01T19:09:20.880590,2026-09-05T19:09:20.880590,2026-09-07T19:09:20.880590,DELIVERED
SHP001847,O001506,FedEx,2026-08-15T10:06:20.880590,2026-08-16T10:06:20.880590,2026-08-18T10:06:20.880590,IN_TRANSIT
SHP001848,O002763,DHL,2026-08-24T02:29:20.880590,2026-08-28T02:29:20.880590,2026-08-27T02:29:20.880590,IN_TRANSIT
SHP001849,O000305,BlueDart,2026-09-03T14:46:20.880590,2026-09-09T14:46:20.880590,2026-09-10T14:46:20.880590,DELIVERED
SHP001850,O002792,DHL,2026-08-10T02:44:20.880590,2026-08-12T02:44:20.880590,2026-08-11T02:44:20.880590,DELIVERED
SHP001851,O004785,FedEx,2026-08-16T11:44:20.880590,2026-08-19T11:44:20.880590,2026-08-19T11:44:20.880590,DELAYED
SHP001852,O003745,BlueDart,2026-08-08T13:38:20.880590,2026-08-13T13:38:20.880590,2026-08-14T13:38:20.880590,DELIVERED
SHP001853,O003133,FedEx,2026-08-12T06:29:20.880590,2026-08-18T06:29:20.880590,2026-08-17T06:29:20.880590,DELAYED
SHP001854,O001587,FedEx,2026-09-05T14:21:20.880590,2026-09-12T14:21:20.880590,2026-09-12T14:21:20.880590,DELAYED
SHP001855,O000595,Delhivery,2026-09-04T23:13:20.880590,2026-09-06T23:13:20.880590,2026-09-08T23:13:20.880590,IN_TRANSIT
SHP001856,O004993,FedEx,2026-09-05T14:04:20.880590,2026-09-06T14:04:20.880590,2026-09-05T14:04:20.880590,IN_TRANSIT
SHP001857,O000204,BlueDart,2026-08-17T06:26:20.880590,2026-08-18T06:26:20.880590,2026-08-18T06:26:20.880590,DELIVERED
SHP001858,O000346,DHL,2026-08-26T01:52:20.880590,2026-08-31T01:52:20.880590,2026-08-31T01:52:20.880590,DELIVERED
SHP001859,O001911,BlueDart,2026-08-30T07:27:20.880590,2026-09-03T07:27:20.880590,2026-09-03T07:27:20.880590,DELIVERED
SHP001860,O000444,UPS,2026-08-27T17:20:20.880590,2026-08-30T17:20:20.880590,2026-09-01T17:20:20.880590,DELAYED
SHP001861,O004023,Delhivery,2026-08-21T19:28:20.880590,2026-08-26T19:28:20.880590,2026-08-27T19:28:20.880590,DELIVERED
SHP001862,O001191,DHL,2026-08-31T23:26:20.880590,2026-09-04T23:26:20.880590,2026-09-04T23:26:20.880590,DELIVERED
SHP001863,O004248,DHL,2026-08-14T06:50:20.880590,2026-08-15T06:50:20.880590,2026-08-15T06:50:20.880590,IN_TRANSIT
SHP001864,O004534,DHL,2026-09-02T07:34:20.880590,2026-09-05T07:34:20.880590,2026-09-05T07:34:20.880590,IN_TRANSIT
SHP001865,O002996,Delhivery,2026-08-26T03:10:20.880590,2026-08-31T03:10:20.880590,2026-08-31T03:10:20.880590,DELIVERED
SHP001866,O004023,BlueDart,2026-08-19T09:08:20.880590,2026-08-20T09:08:20.880590,2026-08-22T09:08:20.880590,IN_TRANSIT
SHP001867,O003495,UPS,2026-08-07T22:39:20.880590,2026-08-11T22:39:20.880590,2026-08-11T22:39:20.880590,DELAYED
SHP001868,O002106,UPS,2026-09-04T14:57:20.880590,2026-09-06T14:57:20.880590,2026-09-06T14:57:20.880590,IN_TRANSIT
SHP001869,O003712,Delhivery,2026-08-16T23:00:20.880590,2026-08-20T23:00:20.880590,2026-08-20T23:00:20.880590,IN_TRANSIT
SHP001870,O004485,Delhivery,2026-08-29T13:53:20.880590,2026-09-01T13:53:20.880590,2026-08-31T13:53:20.880590,IN_TRANSIT
SHP001871,O004965,UPS,2026-08-07T05:21:20.880590,2026-08-11T05:21:20.880590,2026-08-11T05:21:20.880590,IN_TRANSIT
SHP001872,O003754,DHL,2026-08-28T08:42:20.880590,2026-09-01T08:42:20.880590,2026-08-31T08:42:20.880590,DELIVERED
SHP001873,O004211,Delhivery,2026-09-04T00:57:20.880590,2026-09-09T00:57:20.880590,2026-09-10T00:57:20.880590,DELIVERED
SHP001874,O002510,FedEx,2026-08-31T21:31:20.880590,2026-09-04T21:31:20.880590,2026-09-06T21:31:20.880590,DELIVERED
SHP001875,O001117,Delhivery,2026-09-03T07:23:20.880590,2026-09-10T07:23:20.880590,2026-09-10T07:23:20.880590,IN_TRANSIT
SHP001876,O003094,UPS,2026-08-10T07:11:20.880590,2026-08-11T07:11:20.880590,2026-08-12T07:11:20.880590,DELIVERED
SHP001877,O002799,FedEx,2026-08-07T02:50:20.880590,2026-08-14T02:50:20.880590,2026-08-15T02:50:20.880590,DELIVERED
SHP001878,O004227,BlueDart,2026-09-05T10:26:20.880590,2026-09-06T10:26:20.880590,2026-09-06T10:26:20.880590,IN_TRANSIT
SHP001879,O004447,Delhivery,2026-08-25T03:56:20.880590,2026-08-26T03:56:20.880590,2026-08-26T03:56:20.880590,DELIVERED
SHP001880,O003289,BlueDart,2026-09-05T05:50:20.880590,2026-09-08T05:50:20.880590,2026-09-09T05:50:20.880590,DELAYED
SHP001881,O000526,FedEx,2026-08-23T19:01:20.880590,2026-08-27T19:01:20.880590,2026-08-29T19:01:20.880590,DELAYED
SHP001882,O001010,FedEx,2026-08-15T17:56:20.880590,2026-08-22T17:56:20.880590,2026-08-22T17:56:20.880590,DELIVERED
SHP001883,O002958,FedEx,2026-09-01T09:25:20.880590,2026-09-04T09:25:20.880590,2026-09-04T09:25:20.880590,DELIVERED
SHP001884,O000148,DHL,2026-08-25T05:07:20.880590,2026-08-30T05:07:20.880590,2026-09-01T05:07:20.880590,DELIVERED
SHP001885,O004558,UPS,2026-09-04T03:07:20.880590,2026-09-09T03:07:20.880590,2026-09-08T03:07:20.880590,DELAYED
SHP001886,O000023,DHL,2026-08-27T02:00:20.880590,2026-08-31T02:00:20.880590,2026-08-30T02:00:20.880590,DELAYED
SHP001887,O003280,BlueDart,2026-08-30T11:19:20.880590,2026-09-06T11:19:20.880590,2026-09-05T11:19:20.880590,IN_TRANSIT
SHP001888,O000323,BlueDart,2026-08-14T19:42:20.880590,2026-08-18T19:42:20.880590,2026-08-17T19:42:20.880590,DELAYED
SHP001889,O003861,UPS,2026-08-09T13:17:20.880590,2026-08-10T13:17:20.880590,2026-08-10T13:17:20.880590,DELIVERED
SHP001890,O003479,Delhivery,2026-08-17T07:06:20.880590,2026-08-22T07:06:20.880590,2026-08-22T07:06:20.880590,DELAYED
SHP001891,O004892,BlueDart,2026-08-27T04:53:20.880590,2026-08-31T04:53:20.880590,2026-08-31T04:53:20.880590,DELAYED
SHP001892,O003378,DHL,2026-08-20T10:11:20.880590,2026-08-26T10:11:20.880590,2026-08-25T10:11:20.880590,IN_TRANSIT
SHP001893,O000751,DHL,2026-08-10T03:00:20.880590,2026-08-17T03:00:20.880590,2026-08-19T03:00:20.880590,DELIVERED
SHP001894,O003842,DHL,2026-08-09T09:23:20.880590,2026-08-16T09:23:20.880590,2026-08-15T09:23:20.880590,IN_TRANSIT
SHP001895,O002967,DHL,2026-09-01T07:55:20.880590,2026-09-07T07:55:20.880590,2026-09-07T07:55:20.880590,DELIVERED
SHP001896,O000394,FedEx,2026-08-23T23:59:20.880590,2026-08-26T23:59:20.880590,2026-08-26T23:59:20.880590,DELAYED
SHP001897,O001340,FedEx,2026-08-28T14:39:20.880590,2026-09-03T14:39:20.880590,2026-09-05T14:39:20.880590,DELIVERED
SHP001898,O000671,DHL,2026-08-08T13:12:20.880590,2026-08-14T13:12:20.880590,2026-08-14T13:12:20.880590,DELAYED
SHP001899,O002986,Delhivery,2026-08-28T11:30:20.880590,2026-09-04T11:30:20.880590,2026-09-06T11:30:20.880590,IN_TRANSIT
SHP001900,O003775,UPS,2026-08-19T07:16:20.880590,2026-08-25T07:16:20.880590,2026-08-25T07:16:20.880590,DELAYED
SHP001901,O002633,Delhivery,2026-08-26T06:38:20.880590,2026-09-02T06:38:20.880590,2026-09-03T06:38:20.880590,DELAYED
SHP001902,O002085,FedEx,2026-08-21T03:10:20.880590,2026-08-24T03:10:20.880590,2026-08-24T03:10:20.880590,IN_TRANSIT
SHP001903,O002113,FedEx,2026-09-04T01:44:20.880590,2026-09-05T01:44:20.880590,2026-09-05T01:44:20.880590,DELIVERED
SHP001904,O002329,DHL,2026-08-25T11:11:20.880590,2026-08-28T11:11:20.880590,2026-08-28T11:11:20.880590,IN_TRANSIT
SHP001905,O000323,UPS,2026-08-20T08:03:20.880590,2026-08-21T08:03:20.880590,2026-08-21T08:03:20.880590,DELIVERED
SHP001906,O001883,BlueDart,2026-08-27T22:18:20.880590,2026-09-03T22:18:20.880590,2026-09-04T22:18:20.880590,IN_TRANSIT
SHP001907,O004981,BlueDart,2026-09-02T03:45:20.880590,2026-09-06T03:45:20.880590,2026-09-08T03:45:20.880590,DELIVERED
SHP001908,O000040,Delhivery,2026-08-24T04:53:20.880590,2026-08-27T04:53:20.880590,2026-08-27T04:53:20.880590,IN_TRANSIT
SHP001909,O003751,UPS,2026-08-11T01:58:20.880590,2026-08-16T01:58:20.880590,2026-08-15T01:58:20.880590,IN_TRANSIT
SHP001910,O002444,Delhivery,2026-08-30T18:26:20.880590,2026-09-05T18:26:20.880590,2026-09-06T18:26:20.880590,DELAYED
SHP001911,O000646,UPS,2026-08-30T05:31:20.880590,2026-09-02T05:31:20.880590,2026-09-04T05:31:20.880590,DELAYED
SHP001912,O004224,DHL,2026-08-08T15:29:20.880590,2026-08-10T15:29:20.880590,2026-08-10T15:29:20.880590,DELAYED
SHP001913,O001401,UPS,2026-08-25T07:09:20.880590,2026-08-31T07:09:20.880590,2026-08-30T07:09:20.880590,DELAYED
SHP001914,O003639,UPS,2026-08-23T05:42:20.880590,2026-08-26T05:42:20.880590,2026-08-26T05:42:20.880590,DELIVERED
SHP001915,O004732,Delhivery,2026-09-01T18:28:20.880590,2026-09-05T18:28:20.880590,2026-09-05T18:28:20.880590,DELIVERED
SHP001916,O003063,FedEx,2026-08-18T19:41:20.880590,2026-08-21T19:41:20.880590,2026-08-21T19:41:20.880590,IN_TRANSIT
SHP001917,O000896,DHL,2026-09-02T23:07:20.880590,2026-09-03T23:07:20.880590,2026-09-02T23:07:20.880590,DELAYED
SHP001918,O004245,UPS,2026-08-09T15:24:20.880590,2026-08-16T15:24:20.880590,2026-08-15T15:24:20.880590,DELAYED
SHP001919,O003362,BlueDart,2026-08-18T10:47:20.880590,2026-08-23T10:47:20.880590,2026-08-25T10:47:20.880590,DELAYED
SHP001920,O004887,FedEx,2026-08-21T16:35:20.880590,2026-08-28T16:35:20.880590,2026-08-28T16:35:20.880590,DELIVERED
SHP001921,O002925,Delhivery,2026-08-18T02:34:20.880590,2026-08-22T02:34:20.880590,2026-08-21T02:34:20.880590,DELAYED
SHP001922,O000429,BlueDart,2026-08-16T14:24:20.880590,2026-08-22T14:24:20.880590,2026-08-22T14:24:20.880590,DELAYED
SHP001923,O004358,DHL,2026-08-19T13:47:20.880590,2026-08-26T13:47:20.880590,2026-08-25T13:47:20.880590,DELIVERED
SHP001924,O003430,UPS,2026-08-13T18:51:20.880590,2026-08-15T18:51:20.880590,2026-08-15T18:51:20.880590,DELAYED
SHP001925,O001100,DHL,2026-08-29T14:27:20.880590,2026-09-01T14:27:20.880590,2026-09-01T14:27:20.880590,IN_TRANSIT
SHP001926,O001344,Delhivery,2026-08-31T22:30:20.880590,2026-09-05T22:30:20.880590,2026-09-06T22:30:20.880590,DELAYED
SHP001927,O004996,FedEx,2026-08-11T16:48:20.880590,2026-08-12T16:48:20.880590,2026-08-12T16:48:20.880590,IN_TRANSIT
SHP001928,O004988,Delhivery,2026-08-18T16:21:20.880590,2026-08-21T16:21:20.880590,2026-08-22T16:21:20.880590,IN_TRANSIT
SHP001929,O000041,UPS,2026-08-24T15:40:20.880590,2026-08-26T15:40:20.880590,2026-08-28T15:40:20.880590,DELIVERED
SHP001930,O000850,BlueDart,2026-08-27T19:07:20.880590,2026-09-02T19:07:20.880590,2026-09-04T19:07:20.880590,IN_TRANSIT
SHP001931,O001477,DHL,2026-08-28T15:37:20.880590,2026-08-31T15:37:20.880590,2026-09-01T15:37:20.880590,DELIVERED
SHP001932,O001501,BlueDart,2026-08-27T21:41:20.880590,2026-08-30T21:41:20.880590,2026-09-01T21:41:20.880590,DELIVERED
SHP001933,O002820,FedEx,2026-08-19T09:53:20.880590,2026-08-24T09:53:20.880590,2026-08-24T09:53:20.880590,IN_TRANSIT
SHP001934,O003506,Delhivery,2026-08-27T08:34:20.880590,2026-09-01T08:34:20.880590,2026-09-03T08:34:20.880590,DELAYED
SHP001935,O003728,Delhivery,2026-09-04T05:09:20.880590,2026-09-09T05:09:20.880590,2026-09-11T05:09:20.880590,IN_TRANSIT
SHP001936,O002709,UPS,2026-08-28T11:28:20.880590,2026-08-31T11:28:20.880590,2026-08-31T11:28:20.880590,DELAYED
SHP001937,O003703,UPS,2026-08-18T19:12:20.880590,2026-08-19T19:12:20.880590,2026-08-19T19:12:20.880590,IN_TRANSIT
SHP001938,O000947,Delhivery,2026-08-07T06:04:20.880590,2026-08-09T06:04:20.880590,2026-08-11T06:04:20.880590,DELAYED
SHP001939,O003408,DHL,2026-08-16T18:06:20.880590,2026-08-22T18:06:20.880590,2026-08-22T18:06:20.880590,DELAYED
SHP001940,O001491,BlueDart,2026-08-26T20:30:20.880590,2026-08-29T20:30:20.880590,2026-08-28T20:30:20.880590,DELAYED
SHP001941,O001711,UPS,2026-09-02T12:29:20.880590,2026-09-06T12:29:20.880590,2026-09-06T12:29:20.880590,DELAYED
SHP001942,O000223,DHL,2026-09-03T11:50:20.880590,2026-09-05T11:50:20.880590,2026-09-05T11:50:20.880590,DELAYED
SHP001943,O002414,BlueDart,2026-08-20T02:10:20.880590,2026-08-25T02:10:20.880590,2026-08-25T02:10:20.880590,IN_TRANSIT
SHP001944,O003336,DHL,2026-08-22T23:08:20.880590,2026-08-23T23:08:20.880590,2026-08-23T23:08:20.880590,IN_TRANSIT
SHP001945,O003294,FedEx,2026-09-01T06:57:20.880590,2026-09-07T06:57:20.880590,2026-09-07T06:57:20.880590,DELAYED
SHP001946,O000509,BlueDart,2026-08-17T23:33:20.880590,2026-08-18T23:33:20.880590,2026-08-19T23:33:20.880590,IN_TRANSIT
SHP001947,O002068,Delhivery,2026-09-03T23:17:20.880590,2026-09-04T23:17:20.880590,2026-09-04T23:17:20.880590,DELIVERED
SHP001948,O003103,DHL,2026-08-11T16:58:20.880590,2026-08-13T16:58:20.880590,2026-08-13T16:58:20.880590,IN_TRANSIT
SHP001949,O002454,FedEx,2026-09-04T23:43:20.880590,2026-09-06T23:43:20.880590,2026-09-05T23:43:20.880590,DELIVERED
SHP001950,O001444,BlueDart,2026-08-27T02:00:20.880590,2026-08-28T02:00:20.880590,2026-08-30T02:00:20.880590,IN_TRANSIT
SHP001951,O001327,UPS,2026-09-04T23:48:20.880590,2026-09-07T23:48:20.880590,2026-09-08T23:48:20.880590,IN_TRANSIT
SHP001952,O001541,DHL,2026-08-26T02:23:20.880590,2026-09-02T02:23:20.880590,2026-09-01T02:23:20.880590,DELIVERED
SHP001953,O000627,FedEx,2026-09-04T12:40:20.880590,2026-09-09T12:40:20.880590,2026-09-08T12:40:20.880590,IN_TRANSIT
SHP001954,O001524,Delhivery,2026-08-31T20:11:20.880590,2026-09-04T20:11:20.880590,2026-09-06T20:11:20.880590,DELIVERED
SHP001955,O003410,DHL,2026-08-25T00:57:20.880590,2026-08-28T00:57:20.880590,2026-08-28T00:57:20.880590,IN_TRANSIT
SHP001956,O004184,UPS,2026-09-04T09:26:20.880590,2026-09-09T09:26:20.880590,2026-09-10T09:26:20.880590,IN_TRANSIT
SHP001957,O002898,BlueDart,2026-08-17T14:26:20.880590,2026-08-20T14:26:20.880590,2026-08-20T14:26:20.880590,DELIVERED
SHP001958,O000236,FedEx,2026-08-30T20:32:20.880590,2026-09-05T20:32:20.880590,2026-09-07T20:32:20.880590,DELAYED
SHP001959,O001442,UPS,2026-08-30T19:51:20.880590,2026-09-01T19:51:20.880590,2026-08-31T19:51:20.880590,DELIVERED
SHP001960,O004427,BlueDart,2026-08-30T21:00:20.880590,2026-09-03T21:00:20.880590,2026-09-05T21:00:20.880590,DELIVERED
SHP001961,O002233,BlueDart,2026-08-21T10:40:20.880590,2026-08-26T10:40:20.880590,2026-08-28T10:40:20.880590,DELAYED
SHP001962,O001439,Delhivery,2026-08-21T04:11:20.880590,2026-08-26T04:11:20.880590,2026-08-26T04:11:20.880590,DELAYED
SHP001963,O002348,BlueDart,2026-08-31T07:10:20.880590,2026-09-01T07:10:20.880590,2026-09-01T07:10:20.880590,DELIVERED
SHP001964,O001987,DHL,2026-08-09T01:58:20.880590,2026-08-15T01:58:20.880590,2026-08-15T01:58:20.880590,DELAYED
SHP001965,O004427,Delhivery,2026-08-14T16:26:20.880590,2026-08-21T16:26:20.880590,2026-08-22T16:26:20.880590,DELIVERED
SHP001966,O001718,FedEx,2026-08-14T16:27:20.880590,2026-08-15T16:27:20.880590,2026-08-15T16:27:20.880590,IN_TRANSIT
SHP001967,O004285,BlueDart,2026-08-24T10:15:20.880590,2026-08-27T10:15:20.880590,2026-08-27T10:15:20.880590,IN_TRANSIT
SHP001968,O004466,BlueDart,2026-08-28T22:17:20.880590,2026-08-30T22:17:20.880590,2026-08-31T22:17:20.880590,DELAYED
SHP001969,O001525,BlueDart,2026-08-22T10:31:20.880590,2026-08-24T10:31:20.880590,2026-08-26T10:31:20.880590,IN_TRANSIT
SHP001970,O000239,FedEx,2026-08-24T07:04:20.880590,2026-08-26T07:04:20.880590,2026-08-25T07:04:20.880590,DELAYED
SHP001971,O003677,Delhivery,2026-08-29T01:06:20.880590,2026-08-31T01:06:20.880590,2026-08-31T01:06:20.880590,IN_TRANSIT
SHP001972,O000060,BlueDart,2026-08-10T16:47:20.880590,2026-08-12T16:47:20.880590,2026-08-14T16:47:20.880590,DELIVERED
SHP001973,O002179,UPS,2026-08-17T03:45:20.880590,2026-08-24T03:45:20.880590,2026-08-24T03:45:20.880590,IN_TRANSIT
SHP001974,O002803,BlueDart,2026-08-18T02:31:20.880590,2026-08-20T02:31:20.880590,2026-08-20T02:31:20.880590,DELAYED
SHP001975,O003711,BlueDart,2026-08-12T22:23:20.880590,2026-08-18T22:23:20.880590,2026-08-17T22:23:20.880590,DELIVERED
SHP001976,O002709,FedEx,2026-08-18T15:36:20.880590,2026-08-21T15:36:20.880590,2026-08-23T15:36:20.880590,IN_TRANSIT
SHP001977,O003849,FedEx,2026-09-02T15:18:20.880590,2026-09-03T15:18:20.880590,2026-09-03T15:18:20.880590,IN_TRANSIT
SHP001978,O001037,FedEx,2026-08-17T02:23:20.880590,2026-08-22T02:23:20.880590,2026-08-22T02:23:20.880590,IN_TRANSIT
SHP001979,O002558,FedEx,2026-08-08T02:09:20.880590,2026-08-15T02:09:20.880590,2026-08-15T02:09:20.880590,DELIVERED
SHP001980,O002713,UPS,2026-08-13T23:52:20.880590,2026-08-16T23:52:20.880590,2026-08-16T23:52:20.880590,IN_TRANSIT
SHP001981,O004945,FedEx,2026-08-30T18:42:20.880590,2026-09-04T18:42:20.880590,2026-09-05T18:42:20.880590,IN_TRANSIT
SHP001982,O000317,UPS,2026-09-05T14:33:20.880590,2026-09-06T14:33:20.880590,2026-09-05T14:33:20.880590,IN_TRANSIT
SHP001983,O004571,Delhivery,2026-08-28T18:04:20.880590,2026-09-04T18:04:20.880590,2026-09-03T18:04:20.880590,IN_TRANSIT
SHP001984,O003452,UPS,2026-09-02T15:03:20.880590,2026-09-06T15:03:20.880590,2026-09-07T15:03:20.880590,DELIVERED
SHP001985,O003203,UPS,2026-08-31T01:44:20.880590,2026-09-04T01:44:20.880590,2026-09-06T01:44:20.880590,DELIVERED
SHP001986,O002282,Delhivery,2026-08-20T13:50:20.880590,2026-08-26T13:50:20.880590,2026-08-26T13:50:20.880590,DELAYED
SHP001987,O004092,FedEx,2026-08-26T16:26:20.880590,2026-08-28T16:26:20.880590,2026-08-28T16:26:20.880590,DELAYED
